TripID,UserID,StartTime,EndTime,StartLoc_X,StartLoc_Y,EndLoc_X,EndLoc_Y,Battery_Start,Battery_End
18698,U0753,2025-10-17 16:52:33,2025-10-17 16:55:33,814,1373,1028,674,87,84.8
18699,U1333,2025-10-17 16:44:08,2025-10-17 16:50:08,647,1107,1554,166,63,58.0
18700,U0383,2025-10-17 16:46:55,2025-10-17 16:57:55,1611,325,310,1735,96,88.4
18701,U0050,2025-10-17 16:24:50,2025-10-17 16:31:50,1543,205,1821,1472,95,90.2
18702,U0534,2025-10-17 16:27:42,2025-10-17 16:32:42,1008,1129,1712,63,97,92.9
18703,U0924,2025-10-17 16:40:37,2025-10-17 16:46:37,1138,1120,1727,214,63,59.4
18704,U0309,2025-10-17 16:10:35,2025-10-17 16:12:35,974,1114,1119,762,83,81.5
18705,U0494,2025-10-17 16:34:14,2025-10-17 16:38:14,1210,965,463,1608,46,42.2
18706,U0054,2025-10-17 16:52:30,2025-10-17 17:00:30,997,1108,1,161,63,58.0
18707,U0633,2025-10-17 16:11:43,2025-10-17 16:14:43,1609,214,996,743,80,77.0
18708,U0502,2025-10-17 16:28:59,2025-10-17 16:35:59,102,95,1469,230,48,43.2
18709,U0584,2025-10-17 16:31:09,2025-10-17 16:36:09,1029,1207,1851,1455,61,58.0
18710,U0296,2025-10-17 16:20:51,2025-10-17 16:28:51,253,1663,1568,219,96,89.3
18711,U0244,2025-10-17 16:08:42,2025-10-17 16:14:42,822,1099,1858,1529,65,61.4
18712,U0128,2025-10-17 16:56:46,2025-10-17 17:01:46,1229,1034,1902,1509,78,75.0
18713,U1137,2025-10-17 16:15:25,2025-10-17 16:20:25,1182,878,1831,1545,78,75.0
18714,U0012,2025-10-17 16:50:28,2025-10-17 16:54:28,943,701,1551,81,40,36.8
18715,U1316,2025-10-17 16:12:25,2025-10-17 16:18:25,786,1215,1570,132,63,57.8
18716,U1135,2025-10-17 16:16:42,2025-10-17 16:20:42,998,1110,1678,1666,76,73.0
18717,U0821,2025-10-17 16:38:46,2025-10-17 16:45:46,890,1080,1663,231,88,83.4
18718,U0209,2025-10-17 16:04:26,2025-10-17 16:10:26,1303,880,358,1632,64,60.2
18719,U0605,2025-10-17 16:31:25,2025-10-17 16:42:25,1705,1668,72,94,67,58.3
18720,U0187,2025-10-17 16:38:44,2025-10-17 16:44:44,965,1082,1611,216,61,56.9
18721,U0126,2025-10-17 16:06:02,2025-10-17 16:09:02,1342,1113,1760,1514,82,80.0
18722,U1160,2025-10-17 16:50:32,2025-10-17 16:56:32,808,1193,1602,308,92,87.8
18723,U1373,2025-10-17 16:20:24,2025-10-17 16:26:24,1017,1061,1612,77,41,37.0
18724,U1003,2025-10-17 16:31:56,2025-10-17 16:36:56,1722,1557,1599,270,90,85.5
18725,U0453,2025-10-17 16:51:40,2025-10-17 17:03:40,159,99,1873,1478,83,75.3
18726,U0526,2025-10-17 16:02:10,2025-10-17 16:07:10,1160,1045,1834,1479,47,44.5
18727,U0989,2025-10-17 16:34:41,2025-10-17 16:40:41,867,1153,152,136,90,86.0
18728,U0857,2025-10-17 16:00:59,2025-10-17 16:04:59,1104,1135,1758,1545,92,89.1
18729,U0131,2025-10-17 16:59:51,2025-10-17 17:05:51,254,1589,1274,1099,79,74.9
18730,U1476,2025-10-17 16:30:30,2025-10-17 16:33:30,1133,1361,997,903,80,78.1
18731,U0111,2025-10-17 16:14:11,2025-10-17 16:19:11,1184,869,1789,1581,46,42.5
18732,U0436,2025-10-17 16:09:57,2025-10-17 16:14:57,1252,929,1634,251,51,48.1
18733,U1214,2025-10-17 16:12:25,2025-10-17 16:18:25,1064,1162,331,1777,43,39.4
18734,U1344,2025-10-17 16:49:48,2025-10-17 16:53:48,1181,964,444,1717,69,65.8
18735,U0320,2025-10-17 17:27:36,2025-10-17 17:31:36,891,1291,1813,1656,60,56.7
18736,U1371,2025-10-17 17:55:09,2025-10-17 18:01:09,761,1209,1576,278,60,55.8
18737,U0858,2025-10-17 17:07:29,2025-10-17 17:12:29,1141,1103,268,1771,46,41.7
18738,U0568,2025-10-17 17:51:34,2025-10-17 17:57:34,741,1115,1839,1571,51,46.6
18739,U1453,2025-10-17 17:37:45,2025-10-17 17:42:45,880,875,364,1642,82,78.9
18740,U1433,2025-10-17 17:52:24,2025-10-17 17:55:24,1243,945,1675,237,96,93.3
18741,U1006,2025-10-17 17:06:21,2025-10-17 17:12:21,1863,1446,1596,266,41,37.2
18742,U0070,2025-10-17 17:55:30,2025-10-17 18:01:30,815,1156,0,310,49,45.3
18743,U0628,2025-10-17 17:13:22,2025-10-17 17:23:22,1539,238,411,1698,60,52.6
18744,U1332,2025-10-17 17:42:02,2025-10-17 17:46:02,1532,191,984,827,92,88.8
18745,U0136,2025-10-17 17:13:25,2025-10-17 17:18:25,1055,932,1941,1459,55,51.2
18746,U0390,2025-10-17 17:22:11,2025-10-17 17:24:11,1046,1180,1081,770,97,95.7
18747,U1378,2025-10-17 17:41:22,2025-10-17 17:47:22,302,1722,1178,1068,98,94.0
18748,U0007,2025-10-17 17:19:13,2025-10-17 17:26:13,945,1179,1557,42,84,79.0
18749,U0175,2025-10-17 17:55:41,2025-10-17 18:01:41,790,1228,1514,264,88,83.4
18750,U0842,2025-10-17 17:05:43,2025-10-17 17:10:43,965,1159,284,26,91,86.8
18751,U0885,2025-10-17 17:48:25,2025-10-17 17:52:25,1016,1102,1782,1588,41,38.3
18752,U0004,2025-10-17 17:18:25,2025-10-17 17:23:25,1040,1070,1452,226,95,91.4
18753,U1328,2025-10-17 17:06:17,2025-10-17 17:12:17,958,973,1772,1648,81,77.0
18754,U1309,2025-10-17 17:50:28,2025-10-17 17:55:28,1630,235,1003,942,47,43.7
18755,U0234,2025-10-17 17:32:39,2025-10-17 17:38:39,1163,901,30,159,63,58.9
18756,U1320,2025-10-17 17:21:14,2025-10-17 17:27:14,1095,741,1828,1457,71,67.0
18757,U0405,2025-10-17 17:39:44,2025-10-17 17:46:44,839,1267,84,43,60,54.9
18758,U1190,2025-10-17 17:54:55,2025-10-17 18:00:55,1161,948,1876,1601,76,72.3
18759,U1058,2025-10-17 17:06:14,2025-10-17 17:12:14,1198,1048,1488,66,92,88.2
18760,U1141,2025-10-17 17:19:27,2025-10-17 17:22:27,761,1277,280,1629,91,88.8
18761,U0688,2025-10-17 17:30:15,2025-10-17 17:32:15,954,1114,993,809,63,61.8
18762,U1231,2025-10-17 17:51:55,2025-10-17 17:55:55,1056,1054,1734,1516,73,70.5
18763,U0668,2025-10-17 17:15:19,2025-10-17 17:21:19,1261,946,217,1814,68,63.6
18764,U1183,2025-10-17 17:09:05,2025-10-17 17:13:05,1295,755,1883,1379,99,96.1
18765,U0005,2025-10-17 17:48:41,2025-10-17 17:51:41,734,1228,260,1538,59,56.7
18766,U0664,2025-10-17 17:40:21,2025-10-17 17:42:21,1024,989,888,694,46,45.0
18767,U0412,2025-10-17 17:40:42,2025-10-17 17:45:42,943,1205,1865,1531,73,69.2
18768,U1438,2025-10-17 17:16:08,2025-10-17 17:23:08,1231,985,0,54,56,50.9
18769,U0662,2025-10-17 17:20:14,2025-10-17 17:24:14,1180,939,1672,216,49,45.8
18770,U0249,2025-10-17 17:15:58,2025-10-17 17:26:58,1480,111,333,1767,95,87.2
18771,U0291,2025-10-17 17:32:16,2025-10-17 17:38:16,943,704,30,74,44,40.6
18772,U0944,2025-10-17 17:18:37,2025-10-17 17:25:37,815,1262,1665,271,43,38.0
18773,U0413,2025-10-17 17:55:59,2025-10-17 17:59:59,1244,975,1815,1477,61,58.3
18774,U0528,2025-10-17 17:01:41,2025-10-17 17:07:41,1495,334,1782,1593,74,70.0
18775,U1460,2025-10-17 17:15:44,2025-10-17 17:22:44,1201,1063,129,188,68,63.2
18776,U1256,2025-10-17 17:13:32,2025-10-17 17:19:32,720,1067,1691,265,41,36.4
18777,U0875,2025-10-17 17:20:23,2025-10-17 17:27:23,1636,59,13,243,87,80.9
18778,U1118,2025-10-17 17:03:55,2025-10-17 17:11:55,1053,1177,1,117,91,86.1
18779,U1221,2025-10-17 17:31:37,2025-10-17 17:41:37,143,69,1738,1590,56,48.1
18780,U0438,2025-10-17 17:40:22,2025-10-17 17:45:22,952,1069,362,1617,72,68.9
18781,U0513,2025-10-17 17:57:52,2025-10-17 18:02:52,1768,1535,1077,932,76,73.2
18782,U1479,2025-10-17 17:15:01,2025-10-17 17:20:01,726,1054,165,170,44,40.2
18783,U1135,2025-10-17 17:00:05,2025-10-17 17:06:05,1032,705,100,10,90,85.8
18784,U1018,2025-10-17 17:36:30,2025-10-17 17:40:30,1029,1173,1703,1563,55,52.2
18785,U0184,2025-10-17 17:40:06,2025-10-17 17:45:06,919,1044,252,1739,88,84.4
18786,U0500,2025-10-17 17:10:54,2025-10-17 17:17:54,961,1031,37,185,47,42.7
18787,U1005,2025-10-17 17:12:12,2025-10-17 17:14:12,1229,1162,1062,771,95,93.5
18788,U1062,2025-10-17 17:54:18,2025-10-17 17:56:18,952,1041,982,636,72,70.6
18789,U0903,2025-10-17 17:45:56,2025-10-17 17:47:56,975,1093,1001,901,45,44.4
18790,U1233,2025-10-17 17:02:35,2025-10-17 17:08:35,1155,1157,213,1692,71,66.8
18791,U1115,2025-10-17 17:43:02,2025-10-17 17:46:02,1253,977,1701,1468,68,65.5
18792,U0014,2025-10-17 17:34:09,2025-10-17 17:38:09,1645,247,822,872,53,49.5
18793,U0043,2025-10-17 17:52:27,2025-10-17 17:58:27,1079,955,1586,38,42,37.9
18794,U0049,2025-10-17 17:46:20,2025-10-17 17:49:20,785,1082,284,1773,73,70.0
18795,U1140,2025-10-17 17:30:59,2025-10-17 17:32:59,746,1169,981,784,58,56.4
18796,U1302,2025-10-17 17:52:19,2025-10-17 17:56:19,1031,932,1604,276,67,63.9
18797,U0165,2025-10-17 17:34:43,2025-10-17 17:41:43,1663,183,103,174,69,64.3
18798,U1494,2025-10-17 17:20:13,2025-10-17 17:27:13,631,1278,1870,1583,42,37.2
18799,U0305,2025-10-17 17:40:44,2025-10-17 17:42:44,1170,1038,886,693,95,93.4
18800,U1325,2025-10-17 17:26:21,2025-10-17 17:31:21,840,1092,1591,359,94,90.3
18801,U1155,2025-10-17 17:20:02,2025-10-17 17:27:02,1290,964,221,1702,58,53.0
18802,U0587,2025-10-17 17:15:31,2025-10-17 17:17:31,1258,823,933,824,45,44.0
18803,U1289,2025-10-17 17:00:25,2025-10-17 17:09:25,743,1160,1784,64,56,50.6
18804,U1121,2025-10-17 17:14:10,2025-10-17 17:19:10,832,1119,1793,1519,46,42.7
18805,U0520,2025-10-17 17:55:18,2025-10-17 18:02:18,11,165,1043,717,53,48.5
18806,U1159,2025-10-17 17:35:09,2025-10-17 17:37:09,897,1162,1000,868,57,55.9
18807,U0783,2025-10-17 17:03:27,2025-10-17 17:11:27,860,1260,139,35,91,86.7
18808,U0748,2025-10-17 17:18:06,2025-10-17 17:24:06,1335,1082,255,227,83,78.7
18809,U1248,2025-10-17 17:00:52,2025-10-17 17:04:52,1571,173,957,731,52,49.0
18810,U0984,2025-10-17 17:55:21,2025-10-17 18:03:21,1249,904,170,1700,44,39.3
18811,U1139,2025-10-17 17:01:20,2025-10-17 17:06:20,938,1101,1620,226,71,66.8
18812,U0714,2025-10-17 17:16:43,2025-10-17 17:22:43,928,799,1806,1535,58,53.8
18813,U0825,2025-10-17 17:09:02,2025-10-17 17:14:02,1054,1379,1502,308,65,60.7
18814,U0785,2025-10-17 17:26:31,2025-10-17 17:28:31,992,999,1005,869,89,88.5
18815,U0847,2025-10-17 17:57:51,2025-10-17 18:03:51,884,1211,1580,148,61,57.2
18816,U0263,2025-10-17 17:10:34,2025-10-17 17:17:34,1191,958,36,132,58,53.7
18817,U1156,2025-10-17 17:04:16,2025-10-17 17:06:16,1020,1160,1085,850,91,89.9
18818,U1451,2025-10-17 17:48:31,2025-10-17 17:53:31,745,1134,130,105,86,81.9
18819,U1391,2025-10-17 17:58:39,2025-10-17 18:01:39,1352,1139,1074,729,89,87.2
18820,U0964,2025-10-17 17:45:13,2025-10-17 17:51:13,868,1201,1829,1410,58,54.9
18821,U1116,2025-10-17 17:42:37,2025-10-17 17:47:37,1161,1023,329,1768,69,65.6
18822,U0087,2025-10-17 17:35:39,2025-10-17 17:41:39,1242,940,296,1670,66,61.3
18823,U1153,2025-10-17 17:31:08,2025-10-17 17:40:08,1040,1227,1,13,95,89.4
18824,U0946,2025-10-17 17:39:17,2025-10-17 17:42:17,819,1235,999,700,91,89.1
18825,U0611,2025-10-17 17:35:51,2025-10-17 17:41:51,761,1079,1748,1442,40,36.3
18826,U0957,2025-10-17 17:24:24,2025-10-17 17:31:24,782,1203,134,125,47,42.5
18827,U0883,2025-10-17 17:56:58,2025-10-17 18:01:58,729,1339,1873,1518,70,65.5
18828,U1282,2025-10-17 17:35:48,2025-10-17 17:43:48,1705,1420,280,1695,51,45.7
18829,U0659,2025-10-17 17:00:19,2025-10-17 17:02:19,808,1147,1020,775,60,58.5
18830,U1308,2025-10-17 17:46:07,2025-10-17 17:57:07,1810,1481,185,42,97,88.8
18831,U0781,2025-10-17 17:09:51,2025-10-17 17:15:51,1173,1013,56,98,97,91.3
18832,U1497,2025-10-17 17:31:01,2025-10-17 17:35:01,1044,1263,398,1531,44,41.6
18833,U0210,2025-10-17 17:15:21,2025-10-17 17:18:21,752,1398,284,1667,47,45.0
18834,U0679,2025-10-17 17:05:51,2025-10-17 17:08:51,709,1140,273,1447,78,76.3
18835,U1362,2025-10-17 17:51:42,2025-10-17 17:56:42,1119,882,312,1709,80,75.9
18836,U0719,2025-10-17 17:54:47,2025-10-17 18:01:47,340,1578,44,122,98,92.3
18837,U0151,2025-10-17 17:41:43,2025-10-17 17:45:43,1228,1017,1499,270,88,85.2
18838,U1032,2025-10-17 17:12:27,2025-10-17 17:17:27,1225,937,1836,1510,55,51.8
18839,U0397,2025-10-17 17:44:26,2025-10-17 17:47:26,903,1209,1049,648,72,69.7
18840,U1077,2025-10-17 17:21:10,2025-10-17 17:24:10,685,1227,234,1661,69,67.0
18841,U0260,2025-10-17 17:17:51,2025-10-17 17:24:51,713,1172,1860,1413,96,91.8
18842,U0798,2025-10-17 17:11:40,2025-10-17 17:14:40,749,1193,327,1725,64,61.6
18843,U1391,2025-10-17 17:09:38,2025-10-17 17:12:38,1232,1070,1839,1574,75,71.9
18844,U0772,2025-10-17 17:53:55,2025-10-17 17:57:55,854,1120,232,1565,64,61.1
18845,U0051,2025-10-17 17:13:04,2025-10-17 17:20:04,1504,80,1841,1538,90,85.1
18846,U0777,2025-10-17 17:22:20,2025-10-17 17:29:20,1743,161,943,913,66,62.6
18847,U1082,2025-10-17 17:51:05,2025-10-17 18:04:05,1882,1547,18,137,80,72.1
18848,U1480,2025-10-17 17:29:38,2025-10-17 17:35:38,777,1153,107,157,75,70.5
18849,U1413,2025-10-17 17:00:00,2025-10-17 17:02:00,1021,1277,994,792,51,49.1
18850,U0077,2025-10-17 17:42:37,2025-10-17 17:47:37,1025,1168,261,1543,85,81.9
18851,U1143,2025-10-17 17:24:45,2025-10-17 17:29:45,790,1242,236,65,49,44.5
18852,U1300,2025-10-17 17:44:38,2025-10-17 17:51:38,862,1287,1616,164,95,89.7
18853,U0758,2025-10-17 17:45:05,2025-10-17 17:53:05,731,1217,1735,430,86,81.6
18854,U1043,2025-10-17 17:13:00,2025-10-17 17:21:00,813,1242,137,70,57,51.8
18855,U0574,2025-10-17 17:36:46,2025-10-17 17:41:46,1204,983,200,186,61,56.1
18856,U0922,2025-10-17 17:16:12,2025-10-17 17:22:12,1049,1124,215,22,60,55.5
18857,U0384,2025-10-17 17:53:22,2025-10-17 17:57:22,1157,946,1722,1501,79,76.2
18858,U0880,2025-10-17 17:22:55,2025-10-17 17:33:55,1753,1461,180,0,70,61.8
18859,U1257,2025-10-17 17:23:10,2025-10-17 17:37:10,0,5,1801,1520,89,81.2
18860,U1440,2025-10-17 17:06:29,2025-10-17 17:08:29,693,1109,863,791,50,48.9
18861,U0861,2025-10-17 17:47:50,2025-10-17 17:54:50,297,1693,1785,1589,40,35.2
18862,U1389,2025-10-17 17:31:56,2025-10-17 17:38:56,1725,45,1966,1533,44,38.7
18863,U0880,2025-10-17 17:33:30,2025-10-17 17:40:30,1243,1052,159,100,71,65.7
18864,U1133,2025-10-17 17:39:07,2025-10-17 17:41:07,924,1042,847,792,78,77.1
18865,U0761,2025-10-17 17:23:53,2025-10-17 17:28:53,1102,1140,1821,1516,67,64.3
18866,U0704,2025-10-17 17:52:32,2025-10-17 17:57:32,978,1065,1736,1570,41,37.4
18867,U0376,2025-10-17 17:35:11,2025-10-17 17:40:11,1162,966,420,1607,54,50.3
18868,U0209,2025-10-17 17:39:03,2025-10-17 17:44:03,1691,1541,1035,886,90,86.5
18869,U0071,2025-10-17 17:53:59,2025-10-17 17:57:59,1029,1123,1686,1510,85,82.0
18870,U1249,2025-10-17 17:58:43,2025-10-17 18:04:43,1023,984,125,117,57,52.4
18871,U1484,2025-10-17 17:25:33,2025-10-17 17:37:33,4,204,1800,1502,54,47.0
18872,U0088,2025-10-17 17:17:59,2025-10-17 17:22:59,942,1019,241,176,97,93.3
18873,U0698,2025-10-17 17:51:50,2025-10-17 17:57:50,781,1260,1594,244,58,53.5
18874,U1173,2025-10-17 17:15:04,2025-10-17 17:17:04,1366,928,1037,793,87,85.7
18875,U0521,2025-10-17 17:27:44,2025-10-17 17:29:44,835,1138,1052,1031,95,94.2
18876,U0355,2025-10-17 17:14:51,2025-10-17 17:20:51,969,1043,1654,190,68,64.4
18877,U0822,2025-10-17 17:13:53,2025-10-17 17:15:53,1080,1107,998,885,60,59.1
18878,U0076,2025-10-17 17:42:00,2025-10-17 17:47:00,1228,1117,1647,102,72,68.6
18879,U1368,2025-10-17 17:09:21,2025-10-17 17:15:21,812,1136,134,0,81,76.3
18880,U0469,2025-10-17 17:46:28,2025-10-17 17:58:28,2,156,1674,1423,75,66.6
18881,U0385,2025-10-17 17:04:20,2025-10-17 17:09:20,991,915,1596,272,57,53.7
18882,U0034,2025-10-17 17:17:31,2025-10-17 17:23:31,996,717,294,1829,49,44.9
18883,U1278,2025-10-17 17:55:58,2025-10-17 18:01:58,743,1181,1724,1561,41,37.4
18884,U0900,2025-10-17 17:56:05,2025-10-17 18:06:05,200,1764,1872,1455,65,58.8
18885,U0014,2025-10-17 17:36:26,2025-10-17 17:38:26,914,1128,920,833,50,49.1
18886,U1119,2025-10-17 17:30:30,2025-10-17 17:33:30,775,1231,281,1766,79,76.6
18887,U0223,2025-10-17 17:20:38,2025-10-17 17:22:38,806,1334,919,915,66,64.7
18888,U0653,2025-10-17 17:11:05,2025-10-17 17:17:05,834,1098,109,85,99,94.2
18889,U1480,2025-10-17 17:54:45,2025-10-17 18:00:45,985,964,1807,1483,51,47.9
18890,U1262,2025-10-17 18:36:57,2025-10-17 18:46:57,365,112,1829,1369,79,72.6
18891,U1230,2025-10-17 18:07:22,2025-10-17 18:13:22,1814,1529,1029,760,87,83.1
18892,U0056,2025-10-17 18:58:58,2025-10-17 19:01:58,1116,1167,1778,1560,79,76.5
18893,U0001,2025-10-17 18:49:31,2025-10-17 18:53:31,743,1001,447,1719,79,75.9
18894,U0254,2025-10-17 18:45:42,2025-10-17 18:48:42,1116,1119,1693,1469,80,77.3
18895,U0720,2025-10-17 18:01:50,2025-10-17 18:05:50,1323,959,1563,99,70,66.7
18896,U0612,2025-10-17 18:18:51,2025-10-17 18:22:51,909,1234,353,1697,96,93.3
18897,U0168,2025-10-17 18:38:55,2025-10-17 18:44:55,1255,1127,239,159,45,40.7
18898,U0349,2025-10-17 18:35:03,2025-10-17 18:40:03,1034,857,154,140,46,41.5
18899,U0532,2025-10-17 18:22:19,2025-10-17 18:27:19,1068,1026,1641,226,95,92.0
18900,U0998,2025-10-17 18:10:57,2025-10-17 18:14:57,927,1253,312,1699,74,71.6
18901,U0871,2025-10-17 18:52:42,2025-10-17 18:58:42,868,1127,1537,144,94,89.9
18902,U0079,2025-10-17 18:26:27,2025-10-17 18:30:27,1224,909,1675,1511,92,89.4
18903,U0782,2025-10-17 18:31:50,2025-10-17 18:33:50,1214,960,1036,895,87,86.3
18904,U0918,2025-10-17 18:57:56,2025-10-17 19:02:56,1010,1047,1731,1510,79,75.6
18905,U0834,2025-10-17 18:00:13,2025-10-17 18:05:13,1194,1023,1646,223,79,75.4
18906,U1130,2025-10-17 18:53:10,2025-10-17 18:58:10,1039,969,303,1678,91,87.6
18907,U1114,2025-10-17 18:38:02,2025-10-17 18:40:02,1184,1024,956,736,72,70.8
18908,U0266,2025-10-17 18:02:24,2025-10-17 18:08:24,1672,170,1760,1478,95,90.7
18909,U0483,2025-10-17 18:24:20,2025-10-17 18:32:20,329,1690,150,12,71,65.6
18910,U1025,2025-10-17 18:37:30,2025-10-17 18:43:30,820,1197,1645,179,72,67.5
18911,U0622,2025-10-17 18:01:05,2025-10-17 18:09:05,1861,1542,315,1733,69,63.0
18912,U0603,2025-10-17 18:15:56,2025-10-17 18:19:56,883,1033,1769,1527,44,40.2
18913,U0680,2025-10-17 18:02:51,2025-10-17 18:06:51,1077,1041,1875,1506,41,37.7
18914,U0672,2025-10-17 18:38:40,2025-10-17 18:40:40,1048,1018,965,774,58,57.0
18915,U0845,2025-10-17 18:41:32,2025-10-17 18:45:32,838,1188,337,1799,72,69.5
18916,U1017,2025-10-17 18:25:27,2025-10-17 18:31:27,1739,1348,809,1036,50,46.4
18917,U0607,2025-10-17 18:13:47,2025-10-17 18:15:47,1256,942,954,793,40,38.9
18918,U1181,2025-10-17 18:41:03,2025-10-17 18:49:03,747,1272,1575,157,92,87.6
18919,U1152,2025-10-17 18:37:21,2025-10-17 18:43:21,1118,1166,1807,108,51,46.8
18920,U0878,2025-10-17 18:55:21,2025-10-17 19:03:21,1324,1149,172,107,42,36.5
18921,U0756,2025-10-17 18:17:03,2025-10-17 18:19:03,990,812,915,1115,96,94.9
18922,U1107,2025-10-17 18:33:36,2025-10-17 18:37:36,1115,970,1559,106,71,67.8
18923,U0071,2025-10-17 18:03:51,2025-10-17 18:06:51,1231,886,1515,237,69,66.8
18924,U1279,2025-10-17 18:31:05,2025-10-17 18:39:05,1139,1038,129,127,63,58.6
18925,U0111,2025-10-17 18:43:57,2025-10-17 18:47:57,146,1721,789,1142,87,83.7
18926,U1222,2025-10-17 18:54:02,2025-10-17 18:59:02,1125,1132,399,1695,67,63.4
18927,U1056,2025-10-17 18:58:17,2025-10-17 19:06:17,88,0,1696,304,95,89.5
18928,U0292,2025-10-17 18:22:11,2025-10-17 18:29:11,1235,960,186,260,92,87.9
18929,U0565,2025-10-17 18:59:20,2025-10-17 19:07:20,1085,1080,135,41,97,91.8
18930,U0058,2025-10-17 18:35:56,2025-10-17 18:38:56,759,1196,955,749,53,51.5
18931,U1486,2025-10-17 18:30:16,2025-10-17 18:36:16,831,1179,1791,1490,61,57.0
18932,U0335,2025-10-17 18:55:00,2025-10-17 19:00:00,850,1172,229,1740,71,68.0
18933,U1473,2025-10-17 18:20:16,2025-10-17 18:28:16,1435,1000,157,117,68,62.3
18934,U0565,2025-10-17 18:00:47,2025-10-17 18:07:47,1358,929,275,1613,63,58.4
18935,U0416,2025-10-17 18:08:23,2025-10-17 18:10:23,808,1187,929,765,58,56.5
18936,U0347,2025-10-17 18:29:20,2025-10-17 18:31:20,1029,1009,895,745,79,77.9
18937,U0321,2025-10-17 18:42:01,2025-10-17 18:47:01,1203,1058,440,1680,56,53.0
18938,U0909,2025-10-17 18:09:35,2025-10-17 18:14:35,783,1184,183,1733,65,62.0
18939,U0259,2025-10-17 18:15:22,2025-10-17 18:20:22,1271,948,407,1763,42,37.8
18940,U1405,2025-10-17 18:08:19,2025-10-17 18:12:19,372,1651,1145,915,70,66.0
18941,U1242,2025-10-17 18:50:06,2025-10-17 18:55:06,1095,959,1631,163,80,77.1
18942,U1452,2025-10-17 18:15:02,2025-10-17 18:18:02,909,1328,270,1684,71,68.4
18943,U1118,2025-10-17 18:34:27,2025-10-17 18:36:27,883,1068,919,888,41,40.4
18944,U0880,2025-10-17 18:27:23,2025-10-17 18:33:23,1342,996,174,254,72,67.3
18945,U1293,2025-10-17 18:27:48,2025-10-17 18:33:48,1074,1253,1633,263,46,42.4
18946,U1306,2025-10-17 18:41:55,2025-10-17 18:44:55,742,1228,1042,716,50,47.7
18947,U0137,2025-10-17 18:31:14,2025-10-17 18:37:14,1120,975,214,94,51,46.5
18948,U1259,2025-10-17 18:53:29,2025-10-17 18:55:29,1111,1089,978,790,62,60.7
18949,U1271,2025-10-17 18:59:35,2025-10-17 19:01:35,661,1043,880,784,68,66.8
18950,U0396,2025-10-17 18:22:54,2025-10-17 18:26:54,1219,961,1873,1625,43,39.9
18951,U1328,2025-10-17 18:05:57,2025-10-17 18:11:57,881,1134,1611,220,64,59.7
18952,U0222,2025-10-17 18:55:01,2025-10-17 18:59:01,755,1129,332,1780,68,64.9
18953,U0150,2025-10-17 18:50:17,2025-10-17 18:52:17,649,1168,1011,873,48,46.6
18954,U0400,2025-10-17 18:36:19,2025-10-17 18:38:19,1249,1086,1034,936,82,81.0
18955,U0966,2025-10-17 18:24:33,2025-10-17 18:28:33,1704,1532,1059,791,58,54.4
18956,U0897,2025-10-17 18:21:15,2025-10-17 18:23:15,792,1146,1000,861,48,46.8
18957,U0665,2025-10-17 18:09:00,2025-10-17 18:13:00,1283,888,1575,252,75,72.4
18958,U1060,2025-10-17 18:21:02,2025-10-17 18:27:02,916,1108,1796,1560,45,41.4
18959,U0684,2025-10-17 18:33:07,2025-10-17 18:38:07,1147,974,335,1742,71,67.6
18960,U0581,2025-10-17 18:21:00,2025-10-17 18:25:00,1114,901,1690,1543,72,69.3
18961,U1018,2025-10-17 18:48:35,2025-10-17 18:54:35,1019,1058,170,76,57,52.8
18962,U0368,2025-10-17 18:05:21,2025-10-17 18:13:21,840,1279,1736,165,51,46.4
18963,U1385,2025-10-17 18:31:36,2025-10-17 18:36:36,0,267,928,740,41,37.3
18964,U1351,2025-10-17 18:59:24,2025-10-17 19:01:24,905,1118,871,887,73,72.2
18965,U0479,2025-10-17 18:48:32,2025-10-17 18:52:32,197,62,954,772,92,88.5
18966,U0106,2025-10-17 18:59:29,2025-10-17 19:07:29,1100,979,79,210,60,56.2
18967,U0810,2025-10-17 18:32:31,2025-10-17 18:36:31,951,1111,434,1947,40,36.3
18968,U1025,2025-10-17 18:21:35,2025-10-17 18:27:35,850,1004,1801,1444,48,44.7
18969,U0803,2025-10-17 18:33:48,2025-10-17 18:38:48,1003,1163,1861,1516,67,63.6
18970,U0682,2025-10-17 18:55:23,2025-10-17 18:58:23,791,1247,958,758,96,94.1
18971,U1001,2025-10-17 18:50:07,2025-10-17 18:54:07,1048,900,1586,154,81,77.8
18972,U0638,2025-10-17 18:44:30,2025-10-17 18:50:30,748,1379,115,72,59,54.3
18973,U0837,2025-10-17 18:16:09,2025-10-17 18:20:09,875,1106,296,1631,45,42.4
18974,U0973,2025-10-17 18:50:35,2025-10-17 18:57:35,752,1300,0,42,72,66.8
18975,U1268,2025-10-17 18:10:01,2025-10-17 18:12:01,1304,1053,980,966,67,65.8
18976,U1351,2025-10-17 18:56:26,2025-10-17 19:02:26,1678,250,848,1309,54,49.0
18977,U0370,2025-10-17 18:37:23,2025-10-17 18:43:23,1772,1520,340,1673,96,91.4
18978,U0324,2025-10-17 18:42:46,2025-10-17 18:47:46,1201,960,1562,237,54,51.5
18979,U0080,2025-10-17 18:48:28,2025-10-17 18:53:28,840,1168,139,240,88,84.2
18980,U0413,2025-10-17 18:41:16,2025-10-17 18:47:16,126,39,1513,279,96,91.7
